lvl3_pcode;lvl3_name;lvl2_pcode;lvl2_name;lvl1_pcode;lvl1_name;week;year;OPD_CONSULT;OPD_CONSULT_c;OPD_M_CASES;OPD_M_CASES_c;IPD_DISCH;IPD_DISCH_c;IPD_M_DISCH;IPD_M_DISCH_c;IPD_M_DEATH;IPD_M_DEATH_c;MOH_CONSULT;MOH_CONSULT_c;MOH_M_CASES;MOH_M_CASES_c
ner003001;maradi;ner002046;Aguile;ner002285;Aire du CSI Malam Daweye;44;2018;3;372;5;5;1;1;1;1;2;2;12;12;9;9
ner003001;maradi;ner002046;Aguile;ner002285;Aire du CSI Malam Daweye;45;2018;15;387;6;6;5;5;0;0;4;4;5;5;4;4
ner003001;maradi;ner002046;Aguile;ner002285;Aire du CSI Malam Daweye;46;2018;11;398;4;4;2;2;2;2;2;2;7;7;6;6
ner003001;maradi;ner002046;Aguile;ner002285;Aire du CSI Malam Daweye;47;2018;12;410;3;3;4;4;4;4;3;3;12;12;3;3
ner003001;maradi;ner002046;Aguile;ner002285;Aire du CSI Malam Daweye;48;2018;5;415;8;8;5;5;0;0;0;0;5;5;1;1
ner003001;maradi;ner002046;Aguile;ner002285;Aire du CSI Malam Daweye;49;2018;4;419;5;5;3;8;2;2;5;5;14;14;8;8
ner003001;maradi;ner002046;Aguile;ner002285;Aire du CSI Malam Daweye;50;2018;2;421;8;8;5;5;3;3;1;1;3;3;3;3
ner003001;maradi;ner002046;Aguile;ner002285;Aire du CSI Malam Daweye;51;2018;0;421;0;0;4;4;1;1;4;4;9;9;4;4
ner003001;maradi;ner002046;Aguile;ner002285;Aire du CSI Malam Daweye;52;2018;1;422;9;9;1;5;2;2;3;3;8;8;1;1
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;1;2019;15;15;3;3;3;3;2;2;2;2;1;9;7;7
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;2;2019;15;30;4;4;1;1;0;0;4;4;9;9;9;9
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;3;2019;0;30;9;9;4;4;5;5;3;3;2;2;6;6
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;4;2019;8;38;6;6;3;3;0;0;0;0;6;6;10;10
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;5;2019;5;43;8;8;5;5;1;1;2;2;7;7;6;6
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;6;2019;12;55;2;2;1;1;5;5;0;0;10;10;10;10
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;7;2019;12;67;10;10;3;3;3;3;4;4;7;7;5;5
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;8;2019;2;69;0;0;3;3;1;1;2;6;3;3;0;0
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;9;2019;7;76;1;1;1;1;0;0;2;2;1;1;1;1
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;10;2019;9;85;8;8;4;4;0;0;2;2;13;14;6;7
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;11;2019;4;89;4;4;5;5;3;3;3;3;0;0;3;3
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;12;2019;12;101;0;0;2;2;0;0;1;1;15;15;2;2
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;13;2019;0;101;6;6;3;3;0;0;5;5;2;17;10;10
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;14;2019;0;101;9;9;4;4;1;1;5;5;0;0;6;16
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;15;2019;3;104;10;10;1;1;4;4;1;1;8;8;7;7
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;16;2019;11;115;1;1;3;3;3;3;1;1;12;12;5;12
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;17;2019;5;120;10;10;1;1;5;5;0;0;4;4;0;0
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;18;2019;12;132;9;9;2;2;2;2;2;2;14;14;2;2
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;19;2019;0;132;4;4;0;0;0;0;2;2;15;15;7;9
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;20;2019;9;141;4;4;4;4;5;5;4;4;3;3;5;5
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;21;2019;3;144;10;10;3;3;1;1;0;0;2;2;9;9
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;22;2019;9;153;10;10;2;2;1;2;2;2;10;12;9;9
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;23;2019;14;167;1;1;1;1;4;4;3;3;4;4;2;2
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;24;2019;0;167;9;9;5;5;0;0;1;1;6;6;2;2
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;25;2019;15;182;5;5;4;4;5;5;1;1;2;2;8;10
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;26;2019;5;187;6;6;0;0;1;1;5;5;9;9;5;5
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;27;2018;13;200;7;7;5;5;5;5;5;5;12;12;8;13
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;28;2018;9;209;5;5;1;1;5;5;4;4;0;12;3;3
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;29;2018;3;212;9;9;5;5;2;2;0;0;11;11;2;2
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;30;2018;5;217;6;6;1;1;0;0;2;2;4;4;7;7
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;31;2018;14;231;3;3;1;1;4;4;0;2;3;3;8;8
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;32;2018;2;233;7;7;0;0;5;5;0;0;11;11;8;16
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;33;2018;0;233;8;8;5;5;4;4;3;3;9;9;0;0
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;34;2018;11;244;1;1;4;4;1;1;5;5;0;0;10;10
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;35;2018;9;253;0;0;5;5;3;3;1;1;9;9;9;9
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;36;2018;12;265;5;5;2;2;2;2;3;3;8;8;4;4
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;37;2018;13;278;9;9;1;1;1;1;4;4;7;7;10;10
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;38;2018;7;285;3;3;2;2;2;2;2;2;1;1;3;3
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;39;2018;10;295;6;6;2;2;3;3;1;3;2;2;7;7
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;40;2018;7;302;10;10;2;2;3;3;0;3;7;9;0;0
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;41;2018;3;305;5;5;5;7;2;2;0;0;3;3;6;6
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;42;2018;14;319;6;6;4;4;2;2;4;4;1;4;3;3
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;43;2018;14;333;8;8;1;1;3;3;5;5;14;14;4;4
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;44;2018;3;336;2;2;2;2;3;3;3;3;9;23;8;8
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;45;2018;4;340;7;7;0;0;4;4;1;1;3;3;2;2
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;46;2018;5;345;5;5;1;1;3;3;2;2;1;1;8;8
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;47;2018;4;349;6;6;1;1;2;2;0;2;4;4;9;9
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;48;2018;8;357;2;2;1;1;4;4;4;6;8;8;0;0
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;49;2018;5;362;10;10;3;3;5;5;4;4;3;3;4;4
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;50;2018;13;375;6;6;2;2;0;0;1;1;1;1;9;9
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;51;2018;9;384;3;3;3;3;1;1;1;1;9;9;6;15
ner003001;maradi;ner002046;Aguile;ner002286;Aire du CSI Guidan Doutchi;52;2018;9;393;4;4;3;6;2;2;3;4;13;13;8;8
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;1;2019;12;12;4;4;2;2;0;2;2;2;3;3;1;1
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;2;2019;7;19;4;4;2;2;1;3;0;2;11;11;9;9
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;3;2019;2;21;4;4;5;5;1;4;4;4;3;14;0;0
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;4;2019;2;23;2;2;5;5;0;0;4;8;15;15;6;6
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;5;2019;2;25;5;5;4;4;0;0;4;4;9;24;6;12
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;6;2019;10;35;2;2;1;1;1;1;3;3;10;10;10;10
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;7;2019;3;38;9;9;0;0;4;4;1;1;14;14;5;5
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;8;2019;14;52;6;6;5;5;4;4;4;4;3;17;10;10
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;9;2019;4;56;0;0;4;4;4;4;2;2;0;17;8;8
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;10;2019;5;61;2;2;0;0;4;4;0;0;2;19;0;0
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;11;2019;3;64;8;8;0;0;2;2;5;5;15;15;2;2
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;12;2019;2;66;0;0;3;3;4;4;3;3;0;0;1;1
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;13;2019;7;73;8;8;0;0;4;4;5;5;11;11;2;2
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;14;2019;8;81;4;4;0;0;3;3;1;6;3;3;10;10
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;15;2019;1;82;5;5;0;0;4;4;5;11;6;6;9;9
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;16;2019;14;96;8;8;2;2;2;2;4;4;0;0;0;0
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;17;2019;6;102;5;5;0;0;1;1;5;5;10;10;6;6
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;18;2019;10;112;9;9;3;3;2;2;3;3;7;7;1;1
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;19;2019;13;125;4;4;3;3;1;1;2;5;2;2;9;9
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;20;2019;10;135;5;5;2;2;0;0;1;1;6;6;6;6
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;21;2019;9;144;3;3;5;7;2;2;3;3;11;11;4;4
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;22;2019;12;156;8;8;3;3;2;2;2;2;14;25;6;6
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;23;2019;14;170;3;3;5;5;0;0;3;3;12;12;3;3
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;24;2019;12;182;10;10;3;3;0;0;4;4;8;20;10;10
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;25;2019;4;186;1;1;1;1;0;0;3;3;13;33;6;6
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;26;2019;4;190;8;8;2;2;4;4;2;2;3;3;9;9
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;27;2018;8;198;2;2;1;3;3;3;2;2;0;0;6;15
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;28;2018;1;199;6;6;2;2;2;2;2;2;6;6;3;18
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;29;2018;7;206;7;7;5;5;3;3;5;5;7;7;6;6
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;30;2018;8;214;4;4;4;4;1;1;5;5;14;14;2;8
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;31;2018;2;216;7;7;5;5;4;4;1;1;13;13;2;2
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;32;2018;6;222;1;1;5;10;3;3;5;6;4;4;2;2
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;33;2018;14;236;6;6;4;4;1;1;2;2;10;10;2;2
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;34;2018;5;241;2;2;5;5;0;0;2;2;11;11;3;5
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;35;2018;11;252;6;6;0;0;1;1;2;2;6;6;7;12
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;36;2018;15;267;9;9;2;2;4;4;1;1;6;6;6;6
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;37;2018;0;267;7;7;3;3;4;4;5;5;11;17;7;7
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;38;2018;0;267;5;5;4;4;2;2;5;5;2;2;1;8
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;39;2018;11;278;3;3;1;1;3;3;3;3;2;2;8;8
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;40;2018;5;283;6;6;4;4;1;1;4;4;0;0;6;6
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;41;2018;15;298;6;6;2;2;5;6;3;3;2;2;0;0
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;42;2018;12;310;0;0;4;4;2;2;3;3;1;1;6;6
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;43;2018;9;319;9;9;5;9;0;0;4;4;0;0;8;8
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;44;2018;1;320;3;3;1;1;5;5;3;3;1;1;2;2
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;45;2018;5;325;4;4;0;1;2;2;0;0;7;7;6;6
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;46;2018;8;333;7;7;1;1;0;0;3;3;7;7;0;0
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;47;2018;5;338;9;9;4;4;3;3;4;4;11;11;5;5
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;48;2018;15;353;2;2;3;3;5;5;0;0;12;12;10;10
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;49;2018;12;365;7;7;2;2;5;5;2;2;2;14;1;1
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;50;2018;5;370;1;1;3;3;5;5;5;5;2;16;3;3
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;51;2018;15;385;4;4;1;1;2;2;4;4;10;10;3;3
ner003001;maradi;ner002046;Aguile;ner002287;Aire du CSI Magami;52;2018;1;386;7;7;4;5;0;0;1;1;11;11;9;9
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;1;2019;13;13;9;9;2;2;3;3;1;1;9;9;4;13
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;2;2019;2;15;8;8;5;5;1;1;5;5;7;7;10;10
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;3;2019;14;29;9;9;1;1;4;4;0;0;2;2;7;7
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;4;2019;0;29;4;4;2;2;0;0;1;1;7;7;1;1
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;5;2019;4;33;2;2;2;2;5;5;4;5;3;3;8;8
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;6;2019;10;43;9;9;2;2;2;2;4;9;12;12;0;8
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;7;2019;8;51;9;9;5;5;3;5;3;3;10;10;9;9
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;8;2019;3;54;8;8;5;5;4;4;0;3;1;1;4;4
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;9;2019;3;57;10;10;1;1;3;3;2;2;1;1;7;7
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;10;2019;15;72;2;2;0;0;0;0;3;3;4;4;7;7
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;11;2019;7;79;4;4;1;1;5;5;4;4;0;0;3;3
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;12;2019;8;87;4;4;0;0;4;9;4;4;12;12;7;10
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;13;2019;10;97;3;3;2;2;5;5;3;3;7;7;0;0
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;14;2019;0;97;5;5;3;5;4;4;0;0;11;11;4;4
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;15;2019;13;110;0;0;0;5;1;1;5;5;5;5;7;7
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;16;2019;0;110;5;5;3;3;3;3;3;3;2;2;1;1
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;17;2019;4;114;9;9;3;3;5;5;3;6;1;1;5;6
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;18;2019;13;127;3;3;3;3;3;3;3;9;2;2;8;14
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;19;2019;4;131;6;6;3;3;0;0;1;10;7;7;2;2
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;20;2019;1;132;10;10;0;0;1;1;2;2;3;3;3;3
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;21;2019;9;141;6;6;0;0;1;1;5;7;4;7;7;7
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;22;2019;8;149;0;0;0;0;3;3;5;12;15;15;1;8
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;23;2019;1;150;6;6;5;5;0;0;2;2;2;2;9;9
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;24;2019;12;162;9;9;1;1;4;4;0;0;15;15;8;8
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;25;2019;11;173;0;0;2;2;0;0;1;1;2;2;2;2
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;26;2019;7;180;2;2;1;1;1;1;3;3;10;10;7;7
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;27;2018;13;193;7;7;3;3;4;4;1;1;11;11;10;10
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;28;2018;13;206;2;2;5;5;4;4;2;2;5;16;5;5
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;29;2018;2;208;6;6;2;2;3;3;5;5;4;4;5;5
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;30;2018;2;210;7;7;4;6;2;2;5;5;4;4;8;13
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;31;2018;8;218;5;5;0;0;2;2;1;1;15;19;9;9
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;32;2018;14;232;0;0;1;1;0;0;5;5;14;14;5;5
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;33;2018;11;243;0;0;4;4;5;5;4;4;12;12;0;0
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;34;2018;15;258;0;0;4;4;2;7;2;6;5;5;9;9
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;35;2018;3;261;0;0;1;1;3;10;3;3;1;1;9;9
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;36;2018;4;265;1;1;1;2;4;4;2;5;3;3;10;10
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;37;2018;14;279;3;3;0;0;0;0;4;4;10;10;5;5
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;38;2018;11;290;4;4;2;2;5;5;0;0;6;6;4;4
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;39;2018;10;300;10;10;0;0;2;2;5;5;8;8;9;9
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;40;2018;12;312;1;1;4;4;0;0;3;3;0;0;5;5
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;41;2018;0;312;2;2;4;4;0;0;2;5;1;1;6;6
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;42;2018;4;316;1;1;5;5;1;1;2;2;12;12;4;10
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;43;2018;11;327;8;8;2;2;5;5;2;2;14;14;1;11
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;44;2018;6;333;3;3;3;3;4;4;5;5;12;12;9;9
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;45;2018;2;335;4;4;1;1;5;5;5;5;11;11;5;14
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;46;2018;0;335;6;6;3;3;2;2;2;2;4;4;1;1
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;47;2018;0;335;1;1;5;5;0;0;0;0;6;6;10;10
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;48;2018;9;344;3;3;3;3;4;4;1;1;11;11;7;7
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;49;2018;4;348;9;9;0;0;3;3;3;3;10;10;6;6
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;50;2018;11;359;0;0;3;3;4;4;4;4;13;13;2;2
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;51;2018;4;363;1;1;5;5;4;4;4;4;8;21;1;3
ner003001;maradi;ner002046;Aguile;ner002288;Aire du CSI Gawaro;52;2018;8;371;6;6;3;8;5;5;4;4;11;11;10;13
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;1;2019;1;1;3;3;0;0;5;5;5;5;8;19;7;7
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;2;2019;8;9;4;4;2;2;3;3;4;4;11;11;10;10
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;3;2019;10;19;7;7;4;4;4;4;4;4;13;13;3;13
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;4;2019;8;27;4;4;5;5;5;5;1;1;13;13;9;9
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;5;2019;14;41;10;10;2;2;4;4;2;2;8;8;9;9
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;6;2019;3;44;9;9;1;1;2;2;5;5;7;7;8;8
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;7;2019;8;52;2;2;3;3;2;2;3;3;13;20;2;2
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;8;2019;11;63;3;3;4;4;2;2;3;3;12;32;1;3
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;9;2019;13;76;10;10;3;3;3;3;4;4;1;1;6;6
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;10;2019;3;79;9;9;1;1;2;2;2;2;15;15;6;6
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;11;2019;13;92;10;10;3;3;0;0;3;3;15;15;10;10
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;12;2019;5;97;5;5;3;3;0;0;2;5;4;19;2;2
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;13;2019;4;101;0;0;4;4;0;0;1;1;6;25;2;2
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;14;2019;7;108;10;10;5;5;5;5;1;1;12;12;5;7
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;15;2019;8;116;1;1;2;2;4;4;1;1;9;9;3;10
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;16;2019;6;122;2;2;0;0;1;1;1;1;12;12;6;16
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;17;2019;9;131;1;1;5;5;1;1;3;3;6;18;6;6
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;18;2019;14;145;5;5;4;4;3;3;0;0;11;11;7;7
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;19;2019;12;157;9;9;0;4;1;1;4;4;7;7;0;0
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;20;2019;2;159;1;1;4;8;1;1;3;3;0;7;3;3
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;21;2019;13;172;10;10;4;4;1;1;4;7;9;16;6;6
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;22;2019;0;172;5;5;5;5;0;0;0;0;9;9;6;6
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;23;2019;12;184;3;3;3;3;0;0;3;3;9;18;6;6
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;24;2019;7;191;10;10;4;4;2;2;0;0;3;3;3;3
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;25;2019;8;199;1;1;2;2;3;3;5;5;5;5;1;1
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;26;2019;9;208;2;2;2;2;0;0;0;5;13;13;10;10
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;27;2018;12;220;3;3;5;5;0;0;5;5;15;28;6;6
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;28;2018;3;223;1;1;2;2;0;0;5;5;9;37;7;13
ner003001;maradi;ner002046;Aguile;ner002289;Aire du CSI Tchadoua;29;2018;15;238;8;8;2;2;2;2;5;10;15;15;4;17
